FIGHTER,SIG_STR_ratio,SIG_STR_pct,TOTAL_STR_ratio,TD_ratio,TD_pct,SUB.ATT,REV.,CTRL_seconds,HEAD_ratio,BODY_ratio,LEG_ratio,DISTANCE_ratio,CLINCH_ratio,GROUND_ratio
Alexa Grasso,0.4386431953643962,0.43432432432432433,0.5693354044014135,0.0945945945945946,0.0945945945945946,7.0,4.0,1183,0.36236395872560245,0.6359019391628087,0.6101670851670852,0.37411404670372433,0.6652087571442411,0.2633204633204633
Alexander Gustafsson,0.4201659556614427,0.41568181818181815,0.4681011313835469,0.23863636363636365,0.2384090909090909,5.0,0.0,1839,0.3654555939495198,0.4393289791017063,0.6298202893597631,0.34373424582346784,0.31749311294765836,0.34973815392475677
Alexander Hernandez,0.4293679668392863,0.4244827586206897,0.4640787837264546,0.1264367816091954,0.12620689655172415,1.0,2.0,994,0.3280484171366137,0.6027982372537726,0.5010231148162183,0.39249009239073,0.36699009802458077,0.2042498487598306
Alexander Munoz,0.3893579680676098,0.3855555555555556,0.4075963363059781,0.2537037037037037,0.25333333333333335,0.0,0.0,429,0.332694766104749,0.5582010582010581,0.5972222222222222,0.34151054653684776,0.3888888888888889,0.07936507936507936
Alexander Volkanovski,0.5701287431428377,0.5655769230769231,0.59555905066937,0.19647435897435897,0.19634615384615386,3.0,3.0,3295,0.48003750004319734,0.6734244921744922,0.8037788014497143,0.5310417185965313,0.45539811066126856,0.28927016402137473
Alexander Volkov,0.5728219008784214,0.568409090909091,0.6202501567470379,0.11363636363636363,0.11363636363636363,1.0,0.0,918,0.4784688202370459,0.7195698556494011,0.6779288726956191,0.5495989270096251,0.3577635599694423,0.2107453416149068
Alexander Yakovlev,0.483148199614365,0.48047619047619045,0.52906424489509,0.3349206349206349,0.33476190476190476,1.0,1.0,898,0.305485774943903,0.5277777777777778,0.5599489795918368,0.36539314556231844,0.3392857142857143,0.18106060606060606
Alexandr Romanov,0.5177143747258157,0.5141176470588236,0.6048376695176079,0.5215686274509804,0.5211764705882352,4.0,1.0,2089,0.3900634215300508,0.5877450980392157,0.5651260504201681,0.41457305280834694,0.5392156862745098,0.4140338591576982
Alexandre Barros,0.37254901960784315,0.37,0.43939393939393934,0.5,0.5,0.0,0.0,135,0.05,0.5,0.9166666666666667,0.29166666666666663,0.5,0.25
Alexandre Dantas,0.19702380952380952,0.195,0.296474358974359,0.125,0.125,1.0,1.0,503,0.14285714285714285,0.0,0.25,0.25,0.25,0.15073529411764708
Alexandre Ferreira,0.6,0.6,0.6923076923076923,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.6,1.0,0.6,0.6,0.0
Alexandre Pantoja,0.4941346661038561,0.49023809523809525,0.5540680513832738,0.3531746031746032,0.35285714285714287,11.0,3.0,3558,0.41627363076915486,0.7079356956457796,0.6076625094482238,0.4572741800132141,0.46130522916237204,0.36525630454201885
Alexis Davis,0.4868033574715137,0.4823684210526316,0.5873831268958193,0.3026315789473684,0.3026315789473684,9.0,5.0,3463,0.3576506552560275,0.6053322408585566,0.7467323612060454,0.40108114829104435,0.37482607598201895,0.3665475858080214
Alexis Dufresne,0.3414726689512491,0.3383333333333333,0.5089209401709401,0.5,0.5,0.0,1.0,667,0.17548721031189474,0.5555555555555555,0.6600529100529101,0.40904183535762484,0.08333333333333333,0.21666666666666667
Alfonso Alcarez,0.5122282608695652,0.505,0.6837662337662338,0.25,0.25,0.0,0.0,127,0.40384615384615385,0.8571428571428572,1.0,0.5982142857142857,0.48809523809523814,0.2
Ali AlQaisi,0.3555374292778015,0.35000000000000003,0.539323708206687,0.35648148148148145,0.355,2.0,0.0,475,0.2613062225131191,0.4583333333333333,0.7642857142857142,0.338529661892575,0.5833333333333334,0.08333333333333333
Ali Bagautinov,0.44025431770417633,0.4360869565217392,0.49931773854043465,0.34057971014492755,0.34,2.0,1.0,1907,0.3237237828327665,0.7555169894044574,0.5234989648033127,0.3053813379985204,0.4939613526570048,0.2934335318856613
Aliaskhab Khizriev,0.583160800552105,0.58,0.608648056923919,0.5,0.5,1.0,0.0,166,0.39052287581699346,0.8412698412698413,0.5555555555555555,0.5634920634920635,0.1111111111111111,0.3333333333333333
Alice Ardelean,0.589596227527262,0.5833333333333334,0.604693166876183,0.5,0.5,0.0,0.0,354,0.5533792240300376,0.5185185185185185,0.8888888888888888,0.5628654970760234,0.6666666666666666,0.26666666666666666
Alistair Overeem,0.7103097114944801,0.7068181818181819,0.7421557964003306,0.178030303030303,0.17795454545454545,3.0,0.0,2891,0.5840432306763959,0.761677868914711,0.6371406371406372,0.5862866724705426,0.5835575085575085,0.3943672605262933
Aljamain Sterling,0.5344359987487252,0.5305263157894736,0.6157708145391996,0.30568086883876355,0.30491228070175436,13.0,2.0,5138,0.3650661839563874,0.708014584704486,0.6866851958957222,0.43662439841930906,0.5285122528543581,0.38518557262949205
Allan Goes,0.7382154882154882,0.735,0.7687165775401069,0.0,0.0,0.0,0.0,0,0.6,1.0,0.8875,0.694508009153318,1.0,0.5
Allan Nascimento,0.5179853759685693,0.5142857142857143,0.6680589252017823,0.35714285714285715,0.35714285714285715,3.0,3.0,726,0.37142857142857144,0.5079365079365079,0.9523809523809523,0.45479282622139766,0.21428571428571427,0.5992063492063492
Allan Zuniga,0.5381745381745381,0.5333333333333333,0.6488184479188978,0.0,0.0,1.0,0.0,0,0.3390756302521008,0.8666666666666667,0.7666666666666666,0.4157509157509158,0.9629629629629629,0.3333333333333333
Allen Berube,0.8,0.8,0.9285714285714286,1.0,1.0,1.0,0.0,160,0.8,0.0,0.0,0.0,0.0,1.0
Allen Crowder,0.29734492481203006,0.2925,0.33044425087108015,0.125,0.125,1.0,0.0,142,0.2503848522167488,0.25,0.25,0.2623062421449518,0.19642857142857142,0.25
Alonzo Menifield,0.5748055176561543,0.5720000000000001,0.6302562960707317,0.14666666666666667,0.1464,2.0,1.0,1894,0.5351089924041691,0.54,0.595,0.5081006420486579,0.46463978127136024,0.27504761904761904
Alptekin Ozkilic,0.3030546570780851,0.298,0.35496169125104987,0.49333333333333335,0.493,0.0,0.0,750,0.2553924819264576,0.3855921855921856,0.55,0.2711316535939262,0.43281385281385276,0.13414502164502165
Alvaro Herrera Mendoza,0.37940131124913734,0.376,0.39212858397641004,0.0,0.0,1.0,0.0,11,0.32205513784461154,0.5333333333333333,0.2,0.31835497835497834,0.4,0.4
Alvin Robinson,0.44903665413533833,0.4475,0.6895910246429021,0.3125,0.3125,3.0,4.0,671,0.4191763191763192,0.25,0.125,0.30238095238095236,0.1875,0.2096774193548387
Amanda Cooper,0.4331200849286127,0.4290909090909091,0.51282699849191,0.34848484848484845,0.3481818181818182,6.0,1.0,1018,0.3859720966863824,0.6194805194805195,0.518939393939394,0.35540914176098026,0.36363636363636365,0.5491452991452991
Amanda Lemos,0.562225838839668,0.5588888888888889,0.5981010562615086,0.25925925925925924,0.25925925925925924,6.0,2.0,1042,0.45227373895674544,0.5572724600502378,0.5965608465608466,0.4993775018039753,0.3287437870771204,0.29270411868451085
Amanda Nunes,0.529225643995531,0.5251063829787234,0.5804908300195634,0.44984802431610943,0.44914893617021273,10.0,0.0,4202,0.4409604533790322,0.498865555248534,0.6343798325601238,0.464252187691122,0.2712765957446808,0.41395034914071865
Amanda Ribas,0.4154082549275386,0.4106666666666667,0.5102097692816433,0.4472222222222222,0.44666666666666666,6.0,1.0,2215,0.34881843875755725,0.5578717034599389,0.7788500388500388,0.3728885829174306,0.5083333333333333,0.23773504273504276
Amar Suloev,0.4317599067599068,0.4275,0.4317599067599068,0.25,0.25,1.0,0.0,3,0.32905982905982906,0.3333333333333333,0.95,0.4163752913752914,0.0,0.25
Amaury Bitetti,0.48253968253968255,0.48,0.6718954248366013,0.0,0.0,0.0,0.0,14,0.3055555555555555,0.3333333333333333,0.6666666666666666,0.7777777777777777,0.2222222222222222,0.0
Amilcar Alves,0.4962962962962963,0.49333333333333335,0.6196969696969697,0.0,0.0,0.0,0.0,0,0.4444444444444444,0.3333333333333333,0.13888888888888887,0.31666666666666665,0.16666666666666666,0.4166666666666667
Amir Albazi,0.3986418602345347,0.3946153846153846,0.48250477864685143,0.34615384615384615,0.34615384615384615,3.0,0.0,1239,0.31978970340543234,0.6602564102564101,0.842032967032967,0.35013468126231595,0.19230769230769232,0.3153846153846154
Amir Sadollah,0.4308025975267709,0.42714285714285716,0.5119823912364263,0.17857142857142858,0.17857142857142858,3.0,0.0,1106,0.2919595643777389,0.5497378879087866,0.7404498666108573,0.3952924889749237,0.5530630678844964,0.190547052154195
Anderson Dos Santos,0.2954001490849113,0.29300000000000004,0.34664855362035096,0.08666666666666667,0.08600000000000001,2.0,0.0,436,0.23182716366102257,0.5816666666666667,0.7883333333333333,0.2753542881997796,0.475,0.225
Anderson Silva,0.5875926463273424,0.584126984126984,0.6156622406061566,0.047619047619047616,0.047619047619047616,6.0,1.0,822,0.4571464533058388,0.6099704528275957,0.6659234063995969,0.5286440630277822,0.3231979660551089,0.3608197557122288
Andre Ewell,0.38857187373913327,0.38423076923076926,0.4060902193207744,0.11538461538461539,0.11538461538461539,1.0,0.0,277,0.30634562685203065,0.549275200390761,0.5564643689643689,0.3820968247301587,0.21153846153846154,0.019230769230769232
Andre Fialho,0.41153965193330194,0.40800000000000003,0.43760639716354416,0.06666666666666667,0.06666666666666667,0.0,0.0,125,0.31900074446163,0.6286446886446887,0.4666666666666667,0.3826625591368233,0.44393939393939397,0.15555555555555556
Andre Fili,0.3831681638930759,0.3788888888888889,0.43743540625399535,0.32160493827160497,0.3211111111111111,4.0,6.0,2418,0.3190472845540332,0.5522707231040564,0.5920842411038489,0.3585569760491664,0.2439206883651328,0.2490842490842491
Andre Gusmao,0.4292832704929479,0.425,0.4892156862745098,0.0,0.0,0.0,0.0,110,0.24033809327926975,0.4720238095238095,0.8928571428571428,0.46130952380952384,0.48298319327731093,0.0
Andre Lima,0.5267163715439578,0.522,0.5508887997861535,0.1,0.1,2.0,0.0,33,0.36275058275058275,0.6066666666666667,0.8460715754833401,0.520944170771757,0.3,0.0
Andre Muniz,0.49948787671945327,0.4970588235294117,0.5868901022030519,0.4892156862745098,0.4882352941176471,7.0,1.0,1839,0.32303344432737985,0.7204481792717087,0.6647058823529413,0.45790538289647503,0.29411764705882354,0.3431372549019608
Andre Pederneiras,0.5166666666666666,0.515,0.5909090909090908,0.0,0.0,0.0,0.0,4,0.30952380952380953,0.25,0.9166666666666667,0.5,0.2777777777777778,0.25
Andre Petroski,0.4970974525040159,0.49263157894736836,0.504313651643708,0.5526315789473685,0.5521052631578948,11.0,1.0,2448,0.39474399640969,0.7456140350877193,0.35789473684210527,0.4329730420965565,0.24561403508771926,0.3859691093763116
Andre Roberts,0.5833333333333333,0.5800000000000001,0.5952380952380952,0.0,0.0,0.0,0.0,28,0.5964912280701754,0.0,0.0,0.5555555555555556,0.1875,0.5
Andre Soukhamthath,0.4238209928262277,0.41900000000000004,0.49116263301280594,0.18,0.18,1.0,0.0,867,0.27602693322759114,0.7070535714285715,0.6869047619047619,0.3597016227175517,0.43946428571428575,0.2851388888888889
Andre Winner,0.39615167555665476,0.3921428571428572,0.46106100703287406,0.0,0.0,0.0,0.0,466,0.28623594660486446,0.6343537414965986,0.4724206349206349,0.23726045199413437,0.7362316255173399,0.11904761904761904
Andrea Lee,0.49186957649362395,0.48783783783783785,0.5415389063087443,0.3738738738738739,0.3737837837837838,7.0,4.0,1780,0.34448218043920925,0.6761579478684742,0.8092461724814666,0.4470561410250603,0.5807692307692308,0.34984196381255206
Andreas Michailidis,0.43834318021108004,0.4366666666666667,0.5439522622201444,0.14285714285714285,0.14222222222222222,0.0,1.0,406,0.2968330321271498,0.5861391694725028,0.7654320987654322,0.3790373820284397,0.46111111111111114,0.3055555555555556
Andreas Stahl,0.38627450980392153,0.3825,0.45407070366625474,0.25,0.25,0.0,0.0,197,0.28319397993311035,0.7875,0.6458333333333334,0.32720517260958437,0.4708333333333333,0.25
Andrei Arlovski,0.44463827974161413,0.440421052631579,0.4904330914191479,0.0587719298245614,0.05873684210526316,5.0,1.0,1931,0.33353300180691453,0.5580834404673414,0.7453801102578191,0.4248118059859019,0.4391731591421994,0.13536726431463272
Andrei Semenov,0.1397252747252747,0.138,0.27160173160173157,0.2,0.2,1.0,0.0,252,0.12854515050167223,0.0,0.08,0.1284004884004884,0.1,0.05
Andrew Craig,0.41860482394444193,0.41277777777777774,0.5361356071639469,0.08333333333333333,0.08333333333333333,0.0,2.0,732,0.35671962752630104,0.537037037037037,0.5709876543209877,0.37718599186915625,0.46984126984126984,0.3013227513227513
Andrew Holbrook,0.5142323520101297,0.51,0.649891903485179,0.1111111111111111,0.1111111111111111,5.0,1.0,376,0.42619686051058603,0.735978835978836,0.4074074074074074,0.29960947341899724,0.6172839506172839,0.3935185185185185
Andrew Sanchez,0.46482204492706897,0.45928571428571424,0.5151336981694616,0.22738095238095238,0.22678571428571428,0.0,0.0,2434,0.41185563080027104,0.5978641456582633,0.6443877551020408,0.4131454514975378,0.40238095238095234,0.35575396825396827
Andy Anderson,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Andy Enz,0.22147783525676054,0.21714285714285714,0.23440614606166355,0.0,0.0,0.0,0.0,0,0.16482597334977056,0.5357142857142857,0.7142857142857143,0.21849647650383877,0.14285714285714285,0.0
Andy Ogle,0.4413159456635614,0.436875,0.6294405552823464,0.2552083333333333,0.255,0.0,1.0,2217,0.3135999503968254,0.5176587301587302,0.546875,0.33136888227348754,0.2875,0.3715277777777778
Andy Wang,0.36363636363636365,0.36,0.36363636363636365,0.0,0.0,0.0,0.0,0,0.375,0.5,0.0,0.16666666666666666,0.6,0.0
Ange Loosa,0.4647272169186946,0.4614285714285714,0.5011051485707619,0.30238095238095236,0.30214285714285716,0.0,0.0,856,0.3469795376363165,0.6769274376417233,0.8997423211708926,0.4257495914529682,0.4598595848595849,0.2618262689691261
Angel Pacheco,0.39236396556588743,0.38666666666666666,0.4188630490956073,0.0,0.0,0.0,0.0,9,0.27415725740468005,0.7999999999999999,0.8055555555555555,0.36157707459651806,0.6666666666666666,0.0
Angela Hill,0.4867180587671567,0.48246575342465753,0.5258981229244675,0.14269406392694062,0.1426027397260274,3.0,5.0,3211,0.39892642171148496,0.6791063917680822,0.5450235076947406,0.43242764572802433,0.6994461465654052,0.20486809569319922
Angela Magana,0.3306756159929307,0.32625,0.3808927830067536,0.125,0.125,1.0,0.0,479,0.10807017543859648,0.49623015873015874,0.8159722222222222,0.30768037518037517,0.4270833333333333,0.125
Anistavio Medeiros,0.4444444444444444,0.44,0.4444444444444444,0.0,0.0,0.0,0.0,0,0.16666666666666666,0.0,1.0,0.4444444444444444,0.0,0.0
Anna Elmose,0.5191144420577306,0.5149999999999999,0.5891977721321087,0.0,0.0,0.0,0.0,248,0.4725470430107527,0.7473214285714286,0.78125,0.43971057322450513,0.6666666666666666,0.4375
Ansar Chalangov,0.75,0.75,0.75,0.0,0.0,3.0,1.0,52,0.75,0.0,0.5,0.25,0.5,0.5
Anshul Jubli,0.692741935483871,0.6900000000000001,0.7064102564102563,0.41666666666666663,0.41500000000000004,1.0,0.0,427,0.7155172413793103,0.5,0.5,0.6923076923076923,0.0,0.7523809523809524
Anthony Birchak,0.40564058650544804,0.40222222222222226,0.4737424973676505,0.1111111111111111,0.1111111111111111,1.0,1.0,223,0.30252195709250373,0.5098765432098765,0.7833333333333333,0.31965719465719467,0.48571428571428565,0.38571428571428573
Anthony Christodoulou,0.24780748663101604,0.244,0.29710419558022844,0.0,0.0,0.0,0.0,46,0.20050839964633066,0.6,0.52,0.2336711711711712,0.3142857142857143,0.0
Anthony Hamilton,0.5372617349184214,0.5335294117647059,0.5662869710562128,0.36764705882352944,0.36764705882352944,0.0,0.0,1618,0.3338196586088591,0.6943977591036415,0.39705882352941174,0.36006607771313653,0.5598738626964433,0.2733875128998968
Anthony Hernandez,0.5599336091934269,0.5555555555555556,0.5820280494056369,0.4601430976430977,0.45944444444444443,14.0,1.0,2241,0.5253887305240376,0.7277777777777777,0.3333333333333333,0.4280245768944144,0.5729166666666666,0.5859126984126983
Anthony Ivy,0.4086800164836218,0.40499999999999997,0.4753642191142191,0.1396103896103896,0.1375,0.0,0.0,350,0.2577266483516484,0.6375,0.25,0.3313852813852814,0.3943452380952381,0.3888888888888889
Anthony Johnson,0.5008482708379657,0.49787878787878787,0.5745389797411159,0.33585858585858586,0.33545454545454545,5.0,1.0,2609,0.42250917138071414,0.5087301587301587,0.6102912239275876,0.394408211012122,0.38643906598452055,0.4974830724830725
Anthony Lapsley,0.31785714285714284,0.3175,0.49583333333333335,0.0,0.0,0.0,1.0,319,0.26190476190476186,0.3333333333333333,0.25,0.175,0.0,0.5
Anthony Macias,0.4444444444444444,0.44,0.42857142857142855,0.0,0.0,0.0,0.0,0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5
Anthony Njokuani,0.433944930332291,0.43086956521739134,0.4673708577554035,0.13043478260869565,0.13043478260869565,1.0,1.0,121,0.3029108600340859,0.6531815513273314,0.6150166258861911,0.41292624660743354,0.47901488444966706,0.06521739130434782
Anthony Perosh,0.4185557437599921,0.41444444444444445,0.456878512401151,0.16666666666666666,0.16666666666666666,5.0,0.0,934,0.353033246751897,0.05555555555555555,0.4444444444444444,0.33375564405926167,0.2305114638447972,0.24144836644836648
Anthony Pettis,0.48372161101015854,0.47980392156862745,0.5780104155856617,0.06666666666666667,0.06666666666666667,11.0,11.0,1616,0.39277542287545225,0.572255109871209,0.6529086382027558,0.4619917395477825,0.3334500466853408,0.22660570638511815
Anthony Rocco Martin,0.3922752956688888,0.38853658536585367,0.46289663435030404,0.15853658536585366,0.15829268292682927,13.0,4.0,2911,0.30106077979268414,0.5333333333333333,0.6837108013937283,0.34409621777019683,0.35470383275261325,0.20582257293161169
Anthony Smith,0.4952456038037011,0.49129629629629634,0.5492036450525404,0.08641975308641976,0.0862962962962963,8.0,2.0,910,0.3816431206654976,0.5041546416546416,0.6700617283950616,0.4550075648229292,0.3651562429340207,0.22602880658436214
Anthony Torres,0.4891304347826087,0.485,0.6979166666666666,0.0,0.0,1.0,0.0,113,0.4022727272727272,1.0,0.5,0.38311688311688313,0.75,0.5
Anton Kuivanen,0.35837094714456946,0.35250000000000004,0.43312047298105183,0.25,0.25,1.0,2.0,499,0.29095347199966765,0.4484848484848485,0.3125,0.28640014743518416,0.5104166666666666,0.24464285714285713
Anton Turkalj,0.5202908569781635,0.51625,0.5579897186147186,0.09166666666666667,0.09125,0.0,1.0,298,0.3183496820719603,0.5558035714285714,0.6458333333333334,0.4734768944936546,0.6520833333333333,0.25
Anton Zafir,0.6177777777777778,0.615,0.7822368421052632,0.6666666666666666,0.665,0.0,0.0,251,0.3857142857142857,0.875,1.0,0.4772727272727273,0.8571428571428572,0.5
Antoni Hardonk,0.6216614120744497,0.6178571428571429,0.6395524197821422,0.0,0.0,3.0,1.0,145,0.45271452963090597,0.5515873015873016,0.7129490392648288,0.525889656938044,0.41703732775161345,0.06613756613756613
Antonina Shevchenko,0.5502177338726637,0.5469999999999999,0.6170631292940081,0.125,0.125,3.0,2.0,1337,0.4348930077222062,0.6878206515706515,0.6291666666666667,0.5325814127816416,0.5949404761904762,0.18666666666666668
Antonio Arroyo,0.5899708316374983,0.5855555555555556,0.6659839292036209,0.1111111111111111,0.1111111111111111,0.0,1.0,355,0.45956657405932766,0.6796296296296297,0.7777777777777778,0.5620243578323362,0.0,0.3851851851851852
Antonio Banuelos,0.07334810886061895,0.07,0.07334810886061895,0.0,0.0,0.0,0.0,1,0.07593795093795093,0.0,0.16666666666666666,0.06419753086419754,0.15,0.0
Antonio Braga Neto,0.35905285190999475,0.35714285714285715,0.5045810401968037,0.2857142857142857,0.2842857142857143,1.0,1.0,693,0.3140291763985144,0.38095238095238093,0.35714285714285715,0.24060939060939063,0.2857142857142857,0.38095238095238093
Antonio Carlos Junior,0.42270895173976636,0.418125,0.5261682348711234,0.44233630952380953,0.441875,8.0,2.0,4215,0.34279415557638465,0.5442708333333334,0.540625,0.35227714233817603,0.29523809523809524,0.4191486209868563
Antonio Carvalho,0.31276816761670745,0.31,0.36460425796887713,0.0,0.0,0.0,0.0,147,0.18151228401228403,0.2708333333333333,0.8535364145658263,0.29232266585517275,0.2604166666666667,0.1369047619047619
Antonio Dos Santos,0.5743145743145743,0.57,0.5853174603174603,0.0,0.0,0.0,0.0,153,0.5155555555555555,0.20833333333333334,1.0,0.5626566416040101,0.4351851851851852,0.13333333333333333
Antonio McKee,0.4458333333333333,0.44333333333333336,0.5273407148407149,0.3333333333333333,0.3333333333333333,0.0,1.0,168,0.3257783882783883,0.9444444444444445,0.6666666666666666,0.37546296296296294,0.26666666666666666,0.5333333333333333
Antonio Mendes,0.5083333333333333,0.505,0.6757575757575758,0.25,0.25,0.0,0.0,31,0.3125,0.5,0.5,0.41666666666666663,0.3,0.5
Antonio Rodrigo Nogueira,0.39457917619135635,0.39,0.5117392281367156,0.1871212121212121,0.1868181818181818,10.0,4.0,1404,0.3517934964697158,0.5075757575757576,0.5,0.35510791385392626,0.46410533910533913,0.24675324675324675
Antonio Silva,0.4623395118457571,0.4594736842105263,0.5559618096343439,0.0,0.0,0.0,0.0,320,0.29794825954798254,0.5422419685577581,0.6864035087719298,0.45668977493206,0.45374800637958534,0.12822966507177033
Antonio Trocoli,0.35650623885918004,0.35333333333333333,0.3558265582655826,0.0,0.0,0.0,0.0,282,0.2676767676767677,0.5333333333333333,0.16666666666666666,0.3142857142857143,0.6666666666666666,0.0
Anying Wang,0.14444444444444443,0.14,0.30243161094224924,0.0,0.0,0.0,0.0,32,0.13513513513513514,0.0,0.21428571428571427,0.14444444444444443,0.0,0.0
Aoriqileng,0.5593912747647443,0.555625,0.5988294217693129,0.3020833333333333,0.301875,0.0,0.0,670,0.42605856040208323,0.7911334325396826,0.8794642857142857,0.5371987345001946,0.4382440476190476,0.24779554263565892
Ariane Carnelossi,0.44202623843070604,0.4376923076923077,0.5551562287966786,0.17307692307692307,0.17307692307692307,1.0,3.0,618,0.38797412554565897,0.4072039072039072,0.46523668639053256,0.32901374216853824,0.5098901098901099,0.20256410256410257
Ariane Lipski,0.45975517282882544,0.4553846153846154,0.5337697116128536,0.15384615384615385,0.15384615384615385,3.0,1.0,1213,0.3469489179322312,0.7089862814410325,0.49914529914529915,0.4163435426339334,0.4532939282939283,0.26099605522682445
Ariane da Silva,0.5194871794871795,0.5166666666666667,0.5676608187134503,0.0,0.0,0.0,0.0,126,0.3194444444444444,0.7000000000000001,0.7111111111111111,0.4559421329507413,0.5925925925925926,0.25
Ariel Beck,0.3249901458415451,0.32,0.3249901458415451,0.0,0.0,0.0,0.0,9,0.16041979010494753,0.3907407407407407,0.8194444444444444,0.3226600985221675,0.5,0.0
Arjan Bhullar,0.5559921306712751,0.5509090909090909,0.6822308312975557,0.5,0.5,0.0,0.0,1298,0.5286653272299205,0.5,0.1590909090909091,0.4541035353535353,0.6303030303030304,0.3584710743801653
Arman Tsarukyan,0.5020313376382836,0.49733333333333335,0.5861311160627406,0.34817460317460314,0.3473333333333333,0.0,1.0,3380,0.40298471212178694,0.7462914862914863,0.5743650793650794,0.37850227884613524,0.5235714285714286,0.5273998917748918
Armen Petrosyan,0.522936652110023,0.52,0.5467256798224375,0.07692307692307693,0.07692307692307693,0.0,1.0,280,0.25485125159721145,0.6231191885038039,0.8853525433842175,0.49789664812289663,0.3288461538461539,0.21538461538461537
Arnold Allen,0.38814442380878955,0.3844736842105263,0.4246497190514515,0.17105263157894737,0.17105263157894737,4.0,0.0,1300,0.32634830980333673,0.5732591239170187,0.2918859649122807,0.35660224527269624,0.23684210526315788,0.2507177033492823
Artem Lobov,0.3812996437044887,0.3769565217391304,0.4530650717217849,0.13043478260869565,0.13043478260869565,0.0,0.0,719,0.2521964830819849,0.527311939268461,0.6889751552795031,0.37368095983614774,0.1956521739130435,0.1217391304347826
Asbel Cancio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ashkan Mokhtarian,0.4362290008841733,0.435,0.41086182336182336,0.08333333333333333,0.08333333333333333,0.0,0.0,151,0.25582655826558265,0.47420634920634924,0.7724867724867724,0.3914835164835165,0.16666666666666666,0.16666666666666666
Ashlee Evans-Smith,0.36007065666679905,0.3552173913043478,0.393837931247441,0.12101449275362318,0.12086956521739131,0.0,0.0,811,0.2385580014598092,0.5916161736813911,0.8110030511060259,0.2505320753047813,0.6221205186880244,0.32796101949025486
Ashley Yoder,0.4201627651676522,0.41545454545454547,0.5253747108982527,0.22979797979797978,0.2296969696969697,6.0,5.0,2612,0.33439132863681154,0.6082571567865686,0.5912075298438935,0.3667489621944568,0.4388888888888889,0.22155008421745562
Askar Askarov,0.5968293010398273,0.5926666666666667,0.6188043277823813,0.20238095238095238,0.20133333333333334,2.0,2.0,1409,0.5723490740078855,0.55,0.7,0.42937732555312,0.5777777777777777,0.33888888888888885
Askar Mozharov,0.18181818181818182,0.18,0.55,0.0,0.0,0.0,0.0,0,0.1111111111111111,0.5,0.0,0.18181818181818182,0.0,0.0
Aspen Ladd,0.4341931346859999,0.4305555555555556,0.506066346374373,0.287037037037037,0.2866666666666667,3.0,1.0,1608,0.3740982533305096,0.5346240179573513,0.3333333333333333,0.30614527990333124,0.40617283950617283,0.28061467306318566
Assu Almabayev,0.6164874551971327,0.6100000000000001,0.6634615384615385,0.625,0.625,2.0,0.0,324,0.5059523809523809,1.0,1.0,0.6458333333333333,0.0,0.34
Assuerio Silva,0.5098738420099223,0.5057142857142857,0.6638987109381846,0.34761904761904766,0.3471428571428571,0.0,0.0,534,0.23540082699746565,0.6948051948051948,0.8404761904761905,0.49281555882541106,0.5,0.2857142857142857
Asu Almabayev,0.6276088069636456,0.625,0.6685967734695261,0.5357142857142857,0.5333333333333333,4.0,1.0,1256,0.43446495025442394,0.9305555555555555,0.7666666666666666,0.4603440969573693,0.7222222222222222,0.7119047619047619
Augusto Mendes,0.35920089899329416,0.35428571428571426,0.4914064101421081,0.2261904761904762,0.22571428571428573,0.0,1.0,325,0.2719962550183263,0.5904761904761904,0.44935064935064933,0.3189425431893151,0.5595238095238095,0.09523809523809523
Augusto Montano,0.4710472804537754,0.4657142857142857,0.5082300277116165,0.0,0.0,0.0,0.0,87,0.2745669205346625,0.5714285714285714,0.6853896103896104,0.39710677307673553,0.3979591836734694,0.08163265306122448
Augusto Sakai,0.46330661222947794,0.46,0.5005430151795209,0.08695652173913043,0.08695652173913043,0.0,0.0,1028,0.3518539055585727,0.6465027371037602,0.6297101449275363,0.3612925399352324,0.6575815009798386,0.17781493868450388
Austen Lane,0.50453216374269,0.5025,0.5368686868686868,0.25,0.25,0.0,0.0,269,0.38725490196078427,0.625,0.25,0.4932539682539682,0.0,0.125
Austin Arnett,0.396930461169347,0.39272727272727276,0.40700729550594733,0.18181818181818182,0.18181818181818182,0.0,0.0,426,0.36805870512008715,0.4633333333333333,0.18181818181818182,0.37685746563103656,0.41363636363636364,0.0743801652892562
Austin Hubbard,0.47648236256844223,0.47130434782608693,0.5067051590462949,0.22463768115942032,0.22391304347826088,0.0,2.0,1119,0.36999940766513256,0.6190829098437794,0.8675983436853002,0.45175417571941096,0.3968599033816425,0.25
Austin Lingo,0.33821970536559987,0.33428571428571424,0.3585878378580242,0.10714285714285714,0.10714285714285714,0.0,0.0,404,0.26862361489225195,0.660206856635428,0.5416666666666666,0.34070067245093416,0.06547619047619048,0.0
Austin Springer,0.4375,0.43,0.4375,0.0,0.0,0.0,0.0,3,0.17647058823529413,0.4,0.9,0.41935483870967744,1.0,0.0
